seed,scorer_kind,weighting_policy,subspace_name,region_policy,prototype_budget,region_max,top_k,inner_radius_q,outer_radius_q,attack_outer_norm,benign_core_norm,conflict_slack,review_budget,id_hard,id_review,id_suppress,ood_hard,ood_review,ood_suppress,stress_hard,stress_review,stress_suppress,support_medium_hard,support_medium_review,support_medium_suppress,support_heavy_hard,support_heavy_review,support_heavy_suppress,pseudo_medium_hard,pseudo_medium_review,pseudo_medium_suppress,pseudo_heavy_hard,pseudo_heavy_review,pseudo_heavy_suppress,dev_attack_min,dev_pseudo_min,dev_review_max,total_prototypes,region_count,dev_score,threshold,threshold_source,selection_uses_final_ood,selection_uses_attack_eval,selection_uses_dev_heavy_query
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.02982456140350877,44,8,0.9485805422647529,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.031578947368421054,44,8,0.9482296650717704,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.02982456140350877,44,8,0.9485805422647529,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.031578947368421054,44,8,0.9482296650717704,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.7878787878787878,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.7878787878787878,0.005614035087719298,44,8,0.9458468899521532,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,attack_total_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005614035087719298,0.002807017543859649,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.005614035087719298,44,8,0.9496347687400318,0.5823359049235032,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.015151515151515152,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.045454545454545456,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.015151515151515152,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.045454545454545456,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.015151515151515152,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.045454545454545456,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.015151515151515152,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.045454545454545456,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.015151515151515152,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.045454545454545456,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.015151515151515152,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.045454545454545456,0.0,0.8571428571428571,0.02857142857142857,0.0,0.8125,0.8571428571428571,0.0,44,8,1.0267857142857142,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.015151515151515152,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8636363636363636,0.0,44,8,1.0284090909090908,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.045454545454545456,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8636363636363636,0.0,44,8,1.0284090909090908,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.015151515151515152,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8636363636363636,0.0,44,8,1.0284090909090908,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8636363636363636,0.045454545454545456,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8636363636363636,0.0,44,8,1.0284090909090908,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.015151515151515152,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8787878787878788,0.0,44,8,1.0321969696969697,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.045454545454545456,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8787878787878788,0.0,44,8,1.0321969696969697,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.015151515151515152,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8787878787878788,0.0,44,8,1.0321969696969697,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.045454545454545456,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8787878787878788,0.0,44,8,1.0321969696969697,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.015151515151515152,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8787878787878788,0.0,44,8,1.0321969696969697,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.045454545454545456,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8787878787878788,0.0,44,8,1.0321969696969697,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.015151515151515152,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8787878787878788,0.0,44,8,1.0321969696969697,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_dominant_parity,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,0.0,0.8787878787878788,0.045454545454545456,0.0,0.8857142857142857,0.02857142857142857,0.0,0.8125,0.8787878787878788,0.0,44,8,1.0321969696969697,0.7010062337443626,support_val_guided_empirical_id_ood_1pct,False,False,False
44,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,0.0033333333333333335,0.005,0.0,0.0,0.0,0.0,0.0007017543859649122,0.016140350877192983,0.016842105263157894,0.875,0.0,0.0,0.7777777777777778,0.0,0.0,0.7941176470588235,0.029411764705882353,0.0,0.9354838709677419,0.0,0.03225806451612903,0.7777777777777778,0.7941176470588235,0.016140350877192983,45,8,0.9727984176126591,0.03815441678240477,support_val_guided_empirical_id_ood_1pct,False,False,False
44,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.05,0.0033333333333333335,0.005,0.0,0.0,0.0,0.0,0.0007017543859649122,0.016140350877192983,0.016842105263157894,0.875,0.041666666666666664,0.0,0.7777777777777778,0.0,0.0,0.7941176470588235,0.029411764705882353,0.0,0.9354838709677419,0.0,0.03225806451612903,0.7777777777777778,0.7941176470588235,0.016140350877192983,45,8,0.9727984176126591,0.03815441678240477,support_val_guided_empirical_id_ood_1pct,False,False,False
