evaluation_role,dataset,holdout,seed,seed_group,method,selected_config_id,hyperparameter_uses_final_eval,threshold_uses_final_eval
consistency,harder_holdout,holdout_bin_2,49,heldout_47_51,M5_Isolation_Forest_top64,iforest_n100_auto,False,False
consistency,harder_holdout,holdout_bin_2,49,heldout_47_51,M6_OC_SVM_top64,sgd_ocsvm_nu001,False,False
consistency,harder_holdout,holdout_bin_2,49,heldout_47_51,M7_HistGB_shallow_top64,histgb_depth2_iter50_lr005,False,False
consistency,harder_holdout,holdout_bin_2,49,heldout_47_51,M8_DevNet_like_MLP_top64,mlp_h16_alpha001,False,False
consistency,harder_holdout,holdout_bin_2,49,heldout_47_51,M9_DeepSAD_like_center_top64,center_lambda2,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M0_V1_original100_fixed_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M1_V2_top32_fixed_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M3_top64_no_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M4_top64_random32_fixed_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M5_Isolation_Forest_top64,iforest_n100_auto,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M6_OC_SVM_top64,sgd_ocsvm_nu001,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M7_HistGB_shallow_top64,histgb_depth2_iter50_lr005,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M8_DevNet_like_MLP_top64,mlp_h16_alpha001,False,False
consistency,harder_holdout,holdout_bin_2,50,heldout_47_51,M9_DeepSAD_like_center_top64,center_lambda0,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M0_V1_original100_fixed_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M1_V2_top32_fixed_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M3_top64_no_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M4_top64_random32_fixed_guard_LR,fixed_lr,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M5_Isolation_Forest_top64,iforest_n100_auto,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M6_OC_SVM_top64,sgd_ocsvm_nu001,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M7_HistGB_shallow_top64,histgb_depth3_iter50_lr005,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M8_DevNet_like_MLP_top64,mlp_h16_alpha001,False,False
consistency,harder_holdout,holdout_bin_2,51,heldout_47_51,M9_DeepSAD_like_center_top64,center_lambda1,False,False
