evaluation_role,dataset,holdout,split_protocol,adapter,selected_config_id,model_type,seed,seed_group,representation,support_method,support_size,ood_target,ood_target_label,roc_auc,pr_auc,pauc_fpr_1pct,tpr_at_fpr_1pct,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,feature_dim,train_time,inference_time,parameter_count,hard_negative_count,provenance_clean,final_eval_used_for_selection
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha0.0001_a2.0,linear_svm,43,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9833348816827343,0.9685397501626521,0.9448469340567871,0.9675723049956179,0.9561787905346187,0.0046,True,28.44714295844942,1141,10000,64,0.06706110000959598,0.0153584000072442,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,44,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.5465944999887142,0.020356099994387478,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,44,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9823863277826468,0.9805390453039584,0.9872015643511158,0.9780893952673094,0.9780893952673094,0.0036,True,-4.0429225793898675,1141,10000,64,1.0152626000053715,0.016935199993895367,65,50,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,44,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.877836722173532,0.7174270654343409,0.7071554089465734,0.5942156003505696,0.6170026292725679,0.0139,False,-2871.6628269294615,1141,10000,64,0.04888429999118671,0.017620300000999123,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,45,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.5123053999850526,0.018853999994462356,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.95_w4.0_a1.0,lr,45,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9822538124452235,0.9805255335430093,0.9872632223342831,0.9780893952673094,0.9780893952673094,0.0036,True,-4.056565737391442,1141,10000,64,1.0800116000173148,0.02443310001399368,65,100,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,45,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9322789658194567,0.7558094600001348,0.6831087955112988,0.5793163891323401,0.5118317265556529,0.0064,True,-2398.444097142316,1141,10000,64,0.0655687999969814,0.021646600012900308,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,46,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.5258627999864984,0.015540099993813783,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,46,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9823863277826468,0.9805390453039584,0.9872015643511158,0.9780893952673094,0.9780893952673094,0.0036,True,-4.0429225793898675,1141,10000,64,0.9768117000057828,0.01856620001490228,65,50,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,46,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9884391761612622,0.9533717010446158,0.8796700417072214,0.9246275197195443,0.8317265556529361,0.0044,True,-2740.119654956068,1141,10000,64,0.04396030001225881,0.01911279998603277,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,47,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.5551240999775473,0.020331200008513406,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,47,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9823863277826468,0.9805390453039584,0.9872015643511158,0.9780893952673094,0.9780893952673094,0.0036,True,-4.0429225793898675,1141,10000,64,1.0724243000149727,0.01876289999927394,65,50,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,47,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9807710780017528,0.9118642097627839,0.781660273321031,0.7519719544259421,0.8369851007887817,0.0157,False,-3459.328145419532,1141,10000,64,0.0510634999955073,0.013673100009327754,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,48,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.49630400000023656,0.01768310001352802,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,48,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9823863277826468,0.9805390453039584,0.9872015643511158,0.9780893952673094,0.9780893952673094,0.0036,True,-4.0429225793898675,1141,10000,64,1.0436986999993678,0.019741900003282353,65,50,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,48,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.985414899211218,0.9599820070961491,0.9023910085043976,0.9272567922874672,0.7887817703768624,0.0025,True,-2896.971118688997,1141,10000,64,0.05697379997582175,0.01927419999265112,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,49,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.5259887000138406,0.01782939999247901,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,49,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9823863277826468,0.9805390453039584,0.9872015643511158,0.9780893952673094,0.9780893952673094,0.0036,True,-4.0429225793898675,1141,10000,64,1.0969859999895561,0.01907869998831302,65,50,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha0.0001_a1.0,linear_svm,49,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9723727432077125,0.8497117315864415,0.6870284815840817,0.6091148115687993,0.7624890446976337,0.018,False,-675.3384552043684,1141,10000,64,0.05495090002659708,0.014775600022403523,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,50,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.5353330999787431,0.029148100002203137,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,50,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9823863277826468,0.9805390453039584,0.9872015643511158,0.9780893952673094,0.9780893952673094,0.0036,True,-4.0429225793898675,1141,10000,64,1.0947371999791358,0.019575899990741163,65,50,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,50,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9605740578439965,0.8764663723932111,0.8282252630373603,0.8054338299737073,0.6652059596844873,0.0033,True,1225.1323486283495,1141,10000,64,0.055186200013849884,0.015844700013985857,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,51,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.5367416000226513,0.0218122000223957,65,0,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.95_w4.0_a1.0,lr,51,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9822538124452235,0.9805255335430093,0.9872632223342831,0.9780893952673094,0.9780893952673094,0.0036,True,-4.056565737391442,1141,10000,64,0.9942080000182614,0.028870900016045198,65,100,True,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,51,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9594214723926381,0.8645751886802479,0.7876014604133728,0.7370727432077125,0.6134969325153374,0.0035,True,789.7826401324336,1141,10000,64,0.052445100009208545,0.016997800004901364,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,42,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.5320198000117671,0.03418970000348054,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w4.0_a1.0,lr,42,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9654955399061034,0.912218754175486,0.9371741335786916,0.8896713615023474,0.8826291079812206,0.0037,True,-4.432834494232043,426,10000,64,0.959513199981302,0.018614600005093962,65,50,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha0.0001_a1.0,linear_svm,42,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9136530516431924,0.718721998812189,0.8041498572675585,0.8028169014084507,0.7723004694835681,0.004,True,-617.6896208191429,426,10000,64,0.10841039998922497,0.018762099993182346,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,43,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.4930356999975629,0.017583400011062622,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,43,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9661298122065729,0.9135413966473961,0.9373274824828368,0.8896713615023474,0.8826291079812206,0.0034,True,-4.437503800714081,426,10000,64,1.010179800010519,0.02160460001323372,65,50,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha0.0001_a1.0,linear_svm,43,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9151863849765259,0.6301751620754271,0.6901526411399721,0.7746478873239436,0.5023474178403756,0.0059,True,-649.2781525181151,426,10000,64,0.06488670001272112,0.019538299995474517,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,44,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.5023117999953683,0.017172399995615706,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,44,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9661298122065729,0.9135413966473961,0.9373274824828368,0.8896713615023474,0.8826291079812206,0.0034,True,-4.437503800714081,426,10000,64,1.0081576999800745,0.016321800008881837,65,50,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,44,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9334246478873239,0.5864985697976799,0.6113077122702716,0.5093896713615024,0.18309859154929578,0.0049,True,-225.881484295083,426,10000,64,0.04300260002491996,0.013552799995522946,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,45,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.5778885000036098,0.01746199998888187,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,45,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9661298122065729,0.9135413966473961,0.9373274824828368,0.8896713615023474,0.8826291079812206,0.0034,True,-4.437503800714081,426,10000,64,0.9643652999948245,0.017496899992693216,65,50,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha0.0001_a2.0,linear_svm,45,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.8921406103286386,0.5942100050914896,0.6767287139924977,0.6971830985915493,0.1431924882629108,0.003,True,-243.24634468350752,426,10000,64,0.08999790000962093,0.014608799974666908,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,46,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.4612918999919202,0.017925199994351715,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,46,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9661298122065729,0.9135413966473961,0.9373274824828368,0.8896713615023474,0.8826291079812206,0.0034,True,-4.437503800714081,426,10000,64,1.0273545999953058,0.019307300011860207,65,50,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,46,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9067387323943662,0.6882539852044091,0.7762993370608913,0.7934272300469484,0.5892018779342723,0.0036,True,-4792.440459969341,426,10000,64,0.10286519999499433,0.01841779999085702,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,47,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.4814777999999933,0.024873599992133677,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w4.0_a1.0,lr,47,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9654955399061034,0.912218754175486,0.9371741335786916,0.8896713615023474,0.8826291079812206,0.0037,True,-4.432834494232043,426,10000,64,1.0121581999992486,0.015708999999333173,65,50,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,47,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.8984734741784037,0.663880667385865,0.7481303229763843,0.7488262910798122,0.34976525821596244,0.0029,True,-3582.7679104617387,426,10000,64,0.07288429999607615,0.01485169999068603,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,48,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.5001702000154182,0.02034970000386238,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,48,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9661298122065729,0.9135413966473961,0.9373274824828368,0.8896713615023474,0.8826291079812206,0.0034,True,-4.437503800714081,426,10000,64,1.0496630000125151,0.017787199991289526,65,50,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha0.0001_a2.0,linear_svm,48,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9561255868544599,0.6793422581618949,0.7331611107179088,0.7769953051643192,0.05868544600938967,0.0019,True,1266.5251388890435,426,10000,64,0.04028330001165159,0.013723599986406043,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,49,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.4692505999992136,0.019615299999713898,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.95_w4.0_a1.0,lr,49,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9661356807511738,0.9132490307324506,0.9373392785523864,0.8896713615023474,0.8826291079812206,0.0036,True,-4.429273276281074,426,10000,64,1.0163463999924716,0.020350600010715425,65,100,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,49,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9295025821596243,0.7360537771589264,0.8063439262037889,0.8051643192488263,0.7723004694835681,0.0045,True,-3241.952297228225,426,10000,64,0.08085979998577386,0.014037099987035617,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,50,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.5205303000111599,0.01978059997782111,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w4.0_a1.0,lr,50,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9654955399061034,0.912218754175486,0.9371741335786916,0.8896713615023474,0.8826291079812206,0.0037,True,-4.432834494232043,426,10000,64,1.018274999980349,0.017895099997986108,65,50,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,50,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9150077464788732,0.48981893685510314,0.602932502890037,0.37089201877934275,0.3873239436619718,0.0105,False,-2222.1406652114256,426,10000,64,0.07017789999372326,0.012708900001598522,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A0_lr_baseline,lr_fixed_guard,lr,51,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.48061759999836795,0.014096799975959584,65,0,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,51,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9661298122065729,0.9135413966473961,0.9373274824828368,0.8896713615023474,0.8826291079812206,0.0034,True,-4.437503800714081,426,10000,64,0.8748823000059929,0.015229099983116612,65,50,True,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,51,heldout_47_51,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.8921046948356807,0.4038924762082447,0.5503220326987048,0.25586854460093894,0.2112676056338028,0.0091,True,-3942.970066814076,426,10000,64,0.06010589998913929,0.015244499983964488,65,0,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A0_lr_baseline,lr_fixed_guard,lr,42,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9825818909090909,0.9706019839871668,0.967027866605756,0.9512727272727273,0.9476363636363636,0.0037,True,-4.41641482616712,1375,10000,64,0.5302817999909166,0.02381840001908131,65,0,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A1_low_fpr_weighted_lr,lr_tail_q0.95_w4.0_a1.0,lr,42,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9833687999999999,0.9721154327207956,0.9675760621288261,0.9527272727272728,0.9476363636363636,0.0038,True,-4.419406250162116,1375,10000,64,1.0657366999948863,0.022045199992135167,65,100,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A2_linear_svm_margin,sgd_hinge_alpha0.0001_a2.0,linear_svm,42,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9512016363636364,0.8479778857441967,0.7235267245317497,0.6378181818181818,0.6247272727272727,0.0094,True,-416.1075865515668,1375,10000,64,0.06849350000265986,0.018104099988704547,65,0,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A0_lr_baseline,lr_fixed_guard,lr,43,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9825818909090909,0.9706019839871668,0.967027866605756,0.9512727272727273,0.9476363636363636,0.0037,True,-4.41641482616712,1375,10000,64,0.5300121000036597,0.020472000003792346,65,0,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A1_low_fpr_weighted_lr,lr_tail_q0.95_w4.0_a1.0,lr,43,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9833687999999999,0.9721154327207956,0.9675760621288261,0.9527272727272728,0.9476363636363636,0.0038,True,-4.419406250162116,1375,10000,64,1.016091299999971,0.024227900023106486,65,100,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A2_linear_svm_margin,sgd_hinge_alpha0.0001_a1.0,linear_svm,43,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9623951272727272,0.925940277452713,0.8818236637734125,0.9032727272727272,0.8952727272727272,0.0081,True,-253.80567758926415,1375,10000,64,0.056473400007234886,0.014631199999712408,65,0,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A0_lr_baseline,lr_fixed_guard,lr,44,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9825818909090909,0.9706019839871668,0.967027866605756,0.9512727272727273,0.9476363636363636,0.0037,True,-4.41641482616712,1375,10000,64,0.49578609998570755,0.026853399991523474,65,0,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,44,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9835685818181817,0.9724479508646702,0.9676601187756966,0.9527272727272728,0.9476363636363636,0.0038,True,-4.421303246511842,1375,10000,64,1.0560604000056628,0.023638500017113984,65,50,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,44,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9664855272727273,0.9263068749045175,0.8641534947464595,0.896,0.9098181818181819,0.0139,False,-3458.2565538204444,1375,10000,64,0.05171070000506006,0.017651000001933426,65,0,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A0_lr_baseline,lr_fixed_guard,lr,45,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9825818909090909,0.9706019839871668,0.967027866605756,0.9512727272727273,0.9476363636363636,0.0037,True,-4.41641482616712,1375,10000,64,0.5877313000091817,0.023169000021880493,65,0,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A1_low_fpr_weighted_lr,lr_tail_q0.975_w8.0_a1.0,lr,45,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9835685818181817,0.9724479508646702,0.9676601187756966,0.9527272727272728,0.9476363636363636,0.0038,True,-4.421303246511842,1375,10000,64,1.1175004999968223,0.018249999993713573,65,50,True,False
consistency,primary_lowood,primary_lowood,current_lowood_same_protocol,A2_linear_svm_margin,sgd_hinge_alpha1e-05_a1.0,linear_svm,45,main_42_46,selected_source_rich_top64,kcenter,32,0.01,1.0pct,0.9654505454545455,0.9377036090270261,0.9121827318410232,0.9265454545454546,0.8189090909090909,0.0019,True,-1304.7687888415862,1375,10000,64,0.07843619998311624,0.01943429998937063,65,0,True,False
